,Year,Incid_Name,Event_ID,BurnBndAc,tst,ted,lon0,lon1,lat0,lat1
5609,2021,BU 8,FL3029608485520210518,2681,2021-05-18,2021-05-18 12:00:00,-84.87429524472975,-84.82875743440803,30.277143317210346,30.31302079537346
5610,2021,BU 22 1109,FL3021608492720211109,3376,2021-11-09,2021-11-09 12:00:00,-84.95609076567627,-84.89394332792222,30.200339956324,30.23415177628351
5611,2021,BLUE BARREL WF,FL3049708685520210310,1099,2021-03-10,2021-03-11 12:00:00,-86.87531708911234,-86.84861792807487,30.482126150901195,30.50587011721217
5612,2021,CP3,FL2521008104520210308,8143,2021-03-03,2021-03-08 12:00:00,-81.10318352599887,-81.00422391320302,25.188751459812067,25.25504674800908
5613,2021,UNNAMED,MI4441708341120210405,1751,2021-04-05,2021-04-05 12:00:00,-83.42195278259481,-83.36011184908256,44.40999496399644,44.42489092607542
5615,2021,C-20 DEEP CREEK,FL3037108259720210204,1263,2021-02-04,2021-02-04 12:00:00,-82.609625938786,-82.58270728920996,30.358533709762924,30.38386255401372
5616,2021,CPT 111 PINEBARK-BIRDS BEAK,FL3054408254420210224,2515,2021-02-24,2021-02-26 12:00:00,-82.55604127538453,-82.45347857287777,30.471552669620053,30.53891625528098
5617,2021,ROCKY BRANCH RX,IL3737708853020210403,1033,2021-04-03,2021-04-06 12:00:00,-88.54691208882178,-88.5107900166459,37.36777146977755,37.39375857999454
5618,2021,RIVER,CA3908512098820210804,2706,2021-08-05,2021-08-05 12:00:00,-120.995777999555,-120.96258588982693,39.08157474947518,39.1476365089178
5619,2021,BEATTY BRANCH RX,IL3743208854220210403,1396,2021-04-03,2021-04-06 12:00:00,-88.56806440414891,-88.52021684433186,37.416871125102375,37.45119538775697
5621,2021,OK 232 UNIT,AL3296508743720210307,2977,2021-03-07,2021-03-07 12:00:00,-87.4691739862904,-87.40047895344094,32.95088773238297,32.98283939552175
5622,2021,OK 267 UNIT,AL3296108733320210306,1891,2021-03-07,2021-03-07 12:00:00,-87.35067910395742,-87.30831689690723,32.94742367965915,32.97963099847186
5623,2021,OK COMP 33 AND 43,AL3294008741720210223,3164,2021-02-23,2021-02-25 12:00:00,-87.44493192596758,-87.39895944002609,32.91502316758516,32.967091025430534
5624,2021,KNOB,CA4091612363420210829,2478,2021-08-30,2021-09-03 12:00:00,-123.64763134321193,-123.6035556434781,40.88021458063844,40.93171784410328
5625,2021,SALT,CA4086312235520210630,12593,2021-06-30,2021-07-06 12:00:00,-122.42022575541426,-122.3079167779369,40.854309108178825,40.96120891535924
5626,2021,UNNAMED,AL3300208750420210306,1324,2021-03-06,2021-03-06 12:00:00,-87.52189860283823,-87.4869798694254,32.992804550189874,33.01390976442411
5628,2021,UNNAMED,AL3297408749120210306,1144,2021-03-06,2021-03-06 12:00:00,-87.50427682351653,-87.47595707695751,32.95957186395043,32.98645234719811
5629,2021,UNNAMED,AL3292008742720210309,1508,2021-03-09,2021-03-10 12:00:00,-87.44316642279216,-87.41045802871503,32.898716459696914,32.93609341437963
5631,2021,UNNAMED,AL3298808735520211129,2073,2021-11-29,2021-11-29 12:00:00,-87.38732762127268,-87.33786781804531,32.9707615427111,33.00613754900871
5632,2021,OK COMP 31,AL3295208738620211130,2770,2021-11-30,2021-12-02 12:00:00,-87.40974338874634,-87.37439811677962,32.917778157036366,32.96907639845705
5633,2021,UNNAMED,NC3541908364320210308,1471,2021-03-08,2021-03-08 12:00:00,-83.64851904321921,-83.61397285666197,35.40905183867147,35.44166984998367
5634,2021,BK HICKORY GROVE A,AL3428308719620210406,1207,2021-04-06,2021-04-06 12:00:00,-87.20923160205678,-87.18250499460976,34.26500516405713,34.299502530917096
5636,2021,BK LEOLA/WARREN,AL3437108729920210307,2007,2021-03-07,2021-03-07 12:00:00,-87.31391929463967,-87.253427971024,34.356194669448485,34.388163104943374
5637,2021,BK KEY MILL,AL3433008724720210224,1217,2021-02-24,2021-02-24 12:00:00,-87.26392266000272,-87.23121264444796,34.31529681859337,34.34341429413439
5638,2021,BK TELEPHONE,AL3435508729320210224,1022,2021-02-24,2021-02-25 12:00:00,-87.31431496756164,-87.27365566367791,34.340365783953814,34.361992302802605
5639,2021,BK BLUECUT,AL3409308738420210118,1305,2021-01-17,2021-01-18 12:00:00,-87.39307861668476,-87.36359391982353,34.0827748471815,34.11199434296464
5640,2021,CN BEAR BAY 04,AL3109408663220210129,2091,2021-01-19,2021-02-04 12:00:00,-86.65133349164728,-86.61338188906291,31.045944397615926,31.116264825561306
5641,2021,TRAIL CREEK,MT4568311385420210708,62432,2021-07-08,2021-09-27 12:00:00,-113.90771334199712,-113.6239711021846,45.54132154935007,45.70685277063893
5642,2021,CN BOGGY HOLLOW NORTH 07,AL3103608665820210220,1469,2021-02-21,2021-02-21 12:00:00,-86.67516702863543,-86.64049713673342,31.02403984436336,31.058335205505387
5643,2021,LYNX,ID4583711495820210717,13807,2021-07-17,2021-10-06 12:00:00,-115.02093398001917,-114.8188464291194,45.808981491802456,45.89183439693994
5644,2021,BAR CREEK,ID4677111546320210708,1598,2021-07-07,2021-08-17 12:00:00,-115.4897206898579,-115.44785068985745,46.74945372770742,46.78314824999183
5645,2021,CPT 105/106/109/110,FL3053408239020210308,4611,2021-03-08,2021-03-10 12:00:00,-82.43222168528251,-82.3088142787559,30.48252216826353,30.562247203445736
5646,2021,CHICKADEE CREEK,WA4876511978720210804,7003,2021-08-04,2021-09-07 12:00:00,-119.81138461910484,-119.68201028005036,48.73877509369567,48.79042307966142
5647,2021,LONESOME,ID4653011504720210710,2398,2021-07-11,2021-08-17 12:00:00,-115.10477948848256,-115.0143132601488,46.51051680580599,46.54219280425457
5648,2021,STORM CREEK,ID4645911452820210707,16374,2021-07-08,2021-08-17 12:00:00,-114.57092744284716,-114.4262079321503,46.4060179663561,46.52560974369476
5649,2021,CUB CREEK 2,WA4855212019420210716,74601,2021-07-16,2021-08-20 12:00:00,-120.30859455599392,-120.00516707210268,48.55085142165586,48.79335924923004
5650,2021,CN MILLER CREEK 03,AL3108908676520210224,2173,2021-02-24,2021-02-24 12:00:00,-86.787620916572,-86.73431208063795,31.07191288467192,31.11177163095607
5651,2021,DIXIE,ID4558511544420210705,45254,2021-07-05,2021-08-14 12:00:00,-115.4996597578915,-115.27038467811036,45.41786343275129,45.65338824946821
5652,2021,CLUB,ID4526711506920210717,4844,2021-07-18,2021-07-31 12:00:00,-115.07010603346664,-114.97677688084832,45.22522012850618,45.27817423495304
5653,2021,RUSH CREEK,ID4498311499320210717,9766,2021-07-19,2021-09-27 12:00:00,-115.0619099028197,-114.95292199215618,44.92522397100953,45.000655551912246
5654,2021,MUD LICK,ID4518311442120210708,21029,2021-07-08,2021-08-15 12:00:00,-114.51566067220222,-114.31585730666932,45.11867584761234,45.225970954496006
5655,2021,CN OPEN POND 03 AND 04,AL3109708653420210421,1204,2021-04-21,2021-04-21 12:00:00,-86.56416416624324,-86.5176642423109,31.08684221789412,31.104796231061243
5656,2021,CEDAR CREEK,WA4856812048820210708,58591,2021-07-11,2021-09-09 12:00:00,-120.60301241758896,-120.25707251828209,48.40888850570002,48.6018446418168
5657,2021,VINEGAR,ID4517911490520210717,3013,2021-07-17,2021-08-16 12:00:00,-114.93022558854004,-114.86908028152976,45.14460335616002,45.19208072534525
5658,2021,BOUNDARY,ID4453211532920210810,97995,2021-08-07,2021-10-06 12:00:00,-115.4129119555223,-114.95151018874418,44.44817504204463,44.74488377726459
5659,2021,OCHOPEE,FL2588908130320210403,2355,2021-04-03,2021-04-03 12:00:00,-81.32691644733615,-81.27735411959691,25.85839493088139,25.901839677059517
5660,2021,TEN THOUSAND ISLAND RX,FL2597408155520210321,1518,2021-03-04,2021-03-16 12:00:00,-81.5791227032501,-81.55363860903452,25.999946702878105,26.05459571212248
5661,2021,CN ROCK CREEK 03,AL3103508679420210427,2142,2021-04-27,2021-04-27 12:00:00,-86.80996123182535,-86.77485578296796,31.01198722383134,31.05674996513881
5662,2021,CN DIXIE SOUTH 03,AL3112308676020210429,1094,2021-04-29,2021-04-29 12:00:00,-86.7761353662541,-86.73942702963365,31.10851135381597,31.137907410798448
5663,2021,BM HILL,ID4663811466720210707,5450,2021-07-09,2021-08-16 12:00:00,-114.6894754975961,-114.58772045553457,46.61234247972169,46.67877306552458
5664,2021,ALDER CREEK,MT4579011310120210708,38189,2021-07-10,2021-10-05 12:00:00,-113.30284927537372,-112.99960340327442,45.73481776612704,45.86458736351608
5665,2021,HAYSTACK,MT4611811234220210801,26118,2021-08-15,2021-08-17 12:00:00,-112.34949523861434,-112.11398697751696,46.10078718438109,46.21581879909837
5667,2021,CN ROCK CREEK 02,AL3104408677720211016,2585,2021-10-16,2021-10-17 12:00:00,-86.8077102449318,-86.74823073146302,31.01386423124933,31.069956421251906
5668,2021,DECEITFUL,ID4762711608320210708,12750,2021-07-08,2021-08-19 12:00:00,-116.09297829840972,-115.83959783816964,47.59687793906568,47.65642013078445
5669,2021,PRICHARD,ID4767511590320210707,1365,2021-07-08,2021-07-25 12:00:00,-115.91621351953825,-115.87877401340997,47.65704634221498,47.69206592470272
5670,2021,THORNE CREEK,MT4770211530620210707,39694,2021-07-07,2021-08-17 12:00:00,-115.39824572795794,-115.11775211546774,47.58328013397107,47.7665226045346
5671,2021,BK CLIFTY FORK,AL3423408722220210223,1612,2021-02-23,2021-02-25 12:00:00,-87.23193740988353,-87.2015738874249,34.21563448184594,34.26787474602276
5672,2021,MACK MOUNTAIN,WA4869011836020210805,1461,2021-08-05,2021-08-17 12:00:00,-118.37163404517504,-118.33071961621728,48.66252138585333,48.69546175645496
5673,2021,CN BEAR BAY 05,AL3108808666320211106,2308,2021-11-06,2021-11-06 12:00:00,-86.68339015153424,-86.64173285558678,31.067370260629104,31.109213948265165
5674,2021,BULLDOG MOUNTAIN,WA4879111827120210805,8049,2021-08-06,2021-09-10 12:00:00,-118.32442537273272,-118.23511404567664,48.74379293389683,48.821959327960656
5675,2021,WALKER CREEK,WA4877811903420210803,26165,2021-08-05,2021-09-30 12:00:00,-119.18766956359946,-118.96692990169356,48.721890166697904,48.85270229597421
5676,2021,SUMMIT TRAIL,WA4828511853120210713,54855,2021-07-13,2021-09-10 12:00:00,-118.5900205554043,-118.27412646696284,48.275128533654936,48.468959452017145
5677,2021,HOLLY SPRINGS - BB 109/112,MS3437008934020210310,1477,2021-03-10,2021-03-10 12:00:00,-89.36257077062453,-89.3232682829049,34.35939966166512,34.38654645485508
5678,2021,CHUWEAH CREEK FIRE,WA4822911901720210713,37393,2021-07-13,2021-07-24 12:00:00,-118.98097239276166,-118.76453620088496,48.06325081996943,48.235471720243766
5680,2021,STATE OF ILLINOIS TRACT RX,IL3785908953320210321,1011,2021-03-21,2021-03-21 12:00:00,-89.55754918884395,-89.52352123661575,37.85001518325413,37.873582512822736
5681,2021,VICTORY 1-7,MO3688109056120210321,3237,2021-03-21,2021-03-21 12:00:00,-90.57816673380768,-90.51632458980794,36.85229834449308,36.90025610003903
5682,2021,RED SHALE UNIT RX,IL3766908906820210305,2123,2021-03-07,2021-03-08 12:00:00,-89.09797709996315,-89.06140801796562,37.653028708408215,37.701455410039216
5683,2021,BEACHES LAKE,MN4888009658020211005,1946,2021-10-06,2021-10-07 12:00:00,-96.60279470011528,-96.56625744962156,48.87544269442486,48.91900427872452
5684,2021,RL 203 GOODS,MN4797709558220210501,5555,2021-05-01,2021-05-02 12:00:00,-95.58948179864603,-95.51229892115828,47.91564788763998,47.97661167728711
5685,2021,RL 005 UNIT 8 AND 9,MN4796109539420210307,6352,2021-03-05,2021-03-07 12:00:00,-95.43213057866323,-95.26473268226744,47.912016659041626,47.979738433881664
5686,2021,MUCKAMUCK,WA4857511983220210804,14426,2021-08-05,2021-09-07 12:00:00,-119.85844621012444,-119.6979845085782,48.55209172705162,48.6329868098934
5687,2021,OXCART,MN4771209630220210329,12538,2021-03-29,2021-04-24 12:00:00,-96.36281931485944,-96.16830669419852,47.70127887382103,47.760605328972815
5688,2021,COUNCIL BLUFF BEACH,MO3771509092320210330,1059,2021-04-01,2021-04-03 12:00:00,-90.946464312478,-90.91048762650274,37.7282972907874,37.748281456923735
5689,2021,BERRYMAN BLOCK B AND C,MO3797809106420210402,1728,2021-04-02,2021-04-03 12:00:00,-91.08685020157549,-91.04315797905748,37.92758282039091,37.95596620027999
5690,2021,BIENVILLE CPT 1-4,MS3254608966620210308,2761,2021-03-08,2021-03-08 12:00:00,-89.69599393357316,-89.63325901099455,32.522572345637286,32.564609776020404
5691,2021,COUNCIL BLUFF,MO3771509092320210403,3035,2021-04-01,2021-04-04 12:00:00,-90.96336526179738,-90.91236609891632,37.699781501914856,37.7323277086569
5692,2021,HODGE HOLLOW,MO3749809136920210329,2922,2021-03-29,2021-03-29 12:00:00,-91.4023333376134,-91.36401824794376,37.45172557497534,37.503805868646
5693,2021,BARNEY,MO3760609123920210309,1120,2021-03-04,2021-03-08 12:00:00,-91.28371440009944,-91.22704545418436,37.58950264952773,37.62719909556188
5694,2021,DE SOTO - BB 8309,MS3098808884420210306,2523,2021-03-06,2021-03-06 12:00:00,-88.85916154876645,-88.82413950933085,30.94273860250456,31.011439178775102
5695,2021,FREMONT PINEKNOT A,MO3698309113620210307,2506,2021-03-07,2021-03-08 12:00:00,-91.16811280945852,-91.10551273212684,36.96863123954012,36.99816056615725
5696,2021,ROCK PILE,MO3691309203920210307,5067,2021-03-06,2021-03-07 12:00:00,-92.08904710843728,-92.00081982867208,36.88703633575835,36.94685765545648
5697,2021,DE SOTO BB - 7203,MS3091608889220210420,1430,2021-04-20,2021-04-26 12:00:00,-88.91801367269278,-88.86985086452574,30.909845108165257,30.94370557874953
5698,2021,THOMPSON HOLLOW,MO3740509126820210306,2479,2021-03-06,2021-03-07 12:00:00,-91.31399984611596,-91.26867131163168,37.36774748665721,37.41959289809381
5699,2021,KING,TX2695309808820210318,9793,2021-03-03,2021-03-19 12:00:00,-98.10917193723508,-98.03087068893107,26.835965590639542,26.962573541335928
5701,2021,JONES,TX2691709832320210126,2178,2021-01-26,2021-01-26 12:00:00,-98.4406215748258,-98.38279647307871,26.943317527481952,26.97604731373258
5702,2021,BAFFIN,TX2707409756020210320,3223,2021-03-20,2021-03-20 12:00:00,-97.61760503214646,-97.51918258261009,27.06190694295111,27.09496893426893
5704,2021,HOLDOVER,TX2962209427320210728,4742,2021-07-28,2021-07-29 12:00:00,-94.30948116052711,-94.25959073852177,29.58867368664136,29.6435960061508
5705,2021,BIGWOODS C-80/85,TX3061709530520210207,3135,2021-02-01,2021-02-07 12:00:00,-95.345999234577,-95.26255324093928,30.57270600677685,30.633837781688328
5706,2021,HOMOCHITTO - BB 65,MS3128709101220210311,1039,2021-03-11,2021-03-11 12:00:00,-91.02767178562436,-91.0034559657202,31.274342382095316,31.30171010993365
5707,2021,BIG SANDY NW R/X,TX3064909467020210128,1743,2021-01-31,2021-02-03 12:00:00,-94.6931503275256,-94.66299648739796,30.622804725257936,30.670864335320857
5708,2021,BIG WOODS AREA C-21/26,TX3053809567120210203,1646,2021-02-03,2021-02-03 12:00:00,-95.68387235722348,-95.63740607423092,30.52778605318383,30.560136135774087
5709,2021,C-8/9,TX3050809579320210307,2722,2021-03-07,2021-03-07 12:00:00,-95.80367178262662,-95.75693487834197,30.48655813854731,30.52604964577461
5710,2021,UNNAMED,TX3107409434820210410,3444,2021-04-10,2021-04-10 12:00:00,-94.38609960821032,-94.32444102663204,31.04376317563009,31.080904851477783
5711,2021,SNF COOPER BRANCH,TX3125109384120210420,1496,2021-04-21,2021-04-21 12:00:00,-93.86738135216764,-93.83047295146548,31.230375712569128,31.260241199471807
5712,2021,UNNAMED,TX3151909516520210304,3055,2021-03-04,2021-03-08 12:00:00,-95.18647193133457,-95.12297045182488,31.463580121925133,31.514948894475936
5714,2021,BANNISTER WEST,TX3136609422620210118,3789,2021-01-18,2021-01-18 12:00:00,-94.28060697473204,-94.22572956376833,31.316277025364457,31.370714145341594
5715,2021,C-13,TX3146909520320210129,1366,2021-01-29,2021-01-29 12:00:00,-95.21618498944564,-95.17428028101013,31.451139764988227,31.48347425783078
5716,2021,HOMOCHITTO - BB 5,MS3164809067720210307,1357,2021-03-07,2021-03-08 12:00:00,-90.69357397915576,-90.65938031065276,31.631679165760943,31.658384978184245
5717,2021,HOMOCHITTO - BB 7,MS3161809077320210309,3028,2021-03-09,2021-03-09 12:00:00,-90.79151219143444,-90.74948798738068,31.595678141433154,31.6410352788551
5718,2021,21-SLBE LASSO LOOP BURN,MI4473008608820210512,1906,2021-05-01,2021-05-11 12:00:00,-86.11131270561685,-86.06434029227063,44.712733684112266,44.752157990398985
5719,2021,HOMOCHITTO - CPT 42 SUB 4 AND 5,MS3137009106920210405,1908,2021-04-05,2021-04-05 12:00:00,-91.09416688879082,-91.05567855731954,31.355729212433232,31.38832354369663
5720,2021,HOMOCHITTO BB44,MS3139609103120210402,1796,2021-04-02,2021-04-02 12:00:00,-91.05593581198808,-91.02465513482656,31.365991167658308,31.40963123939025
5722,2021,SYL BIRMINGHAM,AR3607609232920210329,6803,2021-03-24,2021-03-31 12:00:00,-92.37139668420956,-92.28749396987077,36.048950847303786,36.10835552188985
5723,2021,UNNAMED,TX3107209425020210201,2087,2021-02-01,2021-02-01 12:00:00,-94.269089139652,-94.232097072322,31.05844621422148,31.095405094769376
5724,2021,UNNAMED,TX3118009383820210223,2986,2021-02-23,2021-02-23 12:00:00,-93.87777183220425,-93.81866681172396,31.16026408382044,31.19387104091584
5725,2021,SYL BEAR PEN,AR3599409231920210328,2016,2021-03-28,2021-03-30 12:00:00,-92.33573970002708,-92.29867168405092,35.974058894702296,36.01162115199463
5726,2021,C-101,TX3112409499520210307,1764,2021-03-07,2021-03-07 12:00:00,-95.0189578488256,-94.968721334422,31.108127452120243,31.13605336127364
5727,2021,UNNAMED,TX3117309380420210307,1639,2021-03-07,2021-03-07 12:00:00,-93.8149102311222,-93.7723444211581,31.163736941806462,31.18481888878074
5729,2021,GIBB,AR3606909233220211202,1245,2021-12-02,2021-12-14 12:00:00,-92.35451684107932,-92.3063612994344,36.00853594227999,36.06130336835582
5730,2021,UNNAMED,AR3601409222520210402,1873,2021-04-02,2021-04-04 12:00:00,-92.2486132381104,-92.20420446276567,35.99856175572052,36.02889600704515
5731,2021,UNNAMED,AR3595709234120210322,2812,2021-03-20,2021-03-22 12:00:00,-92.37124363218784,-92.30099747205566,35.94484742536844,35.97077768044562
5732,2021,UNNAMED,TX3129809525420210311,7272,2021-03-11,2021-03-26 12:00:00,-95.2885988583506,-95.21724540615054,31.247354987442748,31.32639055827769
5733,2021,CHICKASAWHAY - CPT364,MS3149108892020210321,1317,2021-03-21,2021-03-21 12:00:00,-88.94170283881493,-88.9088691898612,31.47664071879421,31.50366502432149
5734,2021,DE SOTO - BB 15515,MS3111208896220210321,1146,2021-03-21,2021-03-21 12:00:00,-88.97590769038754,-88.94953380604028,31.09860999975172,31.12837059422759
5735,2021,UNNAMED,TX3137709424920210318,3918,2021-03-18,2021-03-18 12:00:00,-94.30835632358544,-94.2075031459534,31.3557348403906,31.395395342820848
5736,2021,PINEY WOODS,MS3146008873620210322,1567,2021-03-22,2021-03-22 12:00:00,-88.752013820981,-88.71506404247157,31.45012536839107,31.486411727819014
5737,2021,UNNAMED,TX3113809435820210320,4213,2021-03-20,2021-03-20 12:00:00,-94.38813110836396,-94.30788547543432,31.114662982810444,31.15656535121002
5738,2021,CHICKASAWHAY - CPT 395,MS3153908878420210412,1174,2021-04-12,2021-04-12 12:00:00,-88.79184597970817,-88.76785811456028,31.523132331192187,31.561594367386192
5743,2021,UNNAMED,TX3106809429120210326,3112,2021-03-26,2021-03-26 12:00:00,-94.31327261144185,-94.26479074089993,31.01972030794593,31.095724374780104
5744,2021,UNNAMED,TX3125509513120210326,4215,2021-03-26,2021-04-05 12:00:00,-95.19944964578453,-95.10594258478244,31.221357255333142,31.263655293956678
